# project_name,OG
# subproject_name,
# primary_contact,Shannon Corrigan
# primary_contact_institution,Ocean Genomes Minderoo Ocean Omics Centre at University of Western Australia Crawley Perth Australia
# primary_contact_email,oceangenomes@uwa.edu.au
# date_of_update,17/06/2024
# schema_version,ebp_species_goat_2.6
"ncbi_taxon_id","species","subspecies","family","target_list_status","sequencing_status","synonym","publication_id"
"990613","Odontanthias borbonius","-","Serranidae","long_list","sample_acquired","-","-"
"1868307","Odontanthias caudicinctus","-","Serranidae","long_list","-","-","-"
"-","Odontanthias cauoh","-","Serranidae","long_list","-","Odontanthias cauoh","-"
"1415275","Odontanthias chrysostictus","-","Serranidae","long_list","-","-","-"
"-","Odontanthias dorsomaculatus","-","Serranidae","long_list","-","Odontanthias dorsomaculatus","-"
"398644","Odontanthias elizabethae","-","Serranidae","long_list","-","-","-"
"2057072","Odontanthias flagris","-","Serranidae","long_list","-","-","-"
"-","Odontanthias fuscipinnis","-","Serranidae","long_list","-","Odontanthias fuscipinnis","-"
"-","Odontanthias grahami","-","Serranidae","long_list","-","Odontanthias grahami","-"
"-","Odontanthias hensleyi","-","Serranidae","long_list","-","Odontanthias hensleyi","-"
"1828436","Odontanthias katayamai","-","Serranidae","long_list","-","-","-"
"1723700","Odontanthias perumali","-","Serranidae","long_list","-","-","-"
"2578307","Odontanthias randalli","-","Serranidae","long_list","-","-","-"
"1446468","Odontanthias rhodopeplus","-","Serranidae","long_list","-","-","-"
"1156120","Odontanthias tapui","-","Serranidae","long_list","-","-","-"
"1522395","Odontanthias unimaculatus","-","Serranidae","long_list","-","-","-"
"-","Odontanthias wassi","-","Serranidae","long_list","-","Odontanthias wassi","-"
"-","Othos dentex","-","Serranidae","long_list","-","Othos dentex","-"
"184435","Paralabrax albomaculatus","-","Serranidae","long_list","-","-","-"
"184437","Paralabrax auroguttatus","-","Serranidae","long_list","-","-","-"
"184445","Paralabrax callaensis","-","Serranidae","long_list","-","-","-"
"172714","Paralabrax clathratus","-","Serranidae","long_list","-","-","-"
"184438","Paralabrax dewegeri","-","Serranidae","long_list","-","-","-"
"184442","Paralabrax humeralis","-","Serranidae","long_list","-","-","-"
"184436","Paralabrax loro","-","Serranidae","long_list","-","-","-"
"147646","Paralabrax maculatofasciatus","-","Serranidae","long_list","-","-","-"
"30873","Paralabrax nebulifer","-","Serranidae","long_list","-","-","-"
"-","Paralabrax semifasciatus","-","Serranidae","long_list","-","Paralabrax semifasciatus","-"
"160733","Paranthias colonus","-","Serranidae","long_list","-","-","-"
"327798","Paranthias furcifer","-","Serranidae","long_list","-","-","-"
"-","Parasphyraenops atrimanus","-","Serranidae","long_list","-","Parasphyraenops atrimanus","-"
"-","Parasphyraenops incisus","-","Serranidae","long_list","-","Parasphyraenops incisus","-"
"2448891","Plectranthias ahiahiata","-","Serranidae","long_list","-","-","-"
"-","Plectranthias alcocki","-","Serranidae","long_list","-","Plectranthias alcocki","-"
"-","Plectranthias alleni","-","Serranidae","long_list","-","Plectranthias alleni","-"
"-","Plectranthias altipinnatus","-","Serranidae","long_list","-","Plectranthias altipinnatus","-"
"-","Plectranthias anthioides","-","Serranidae","long_list","-","Plectranthias anthioides","-"
"-","Plectranthias bauchotae","-","Serranidae","long_list","-","Plectranthias bauchotae","-"
"1711928","Plectranthias bennetti","-","Serranidae","long_list","sample_acquired","-","-"
"2697119","Plectranthias bilaticlavia","-","Serranidae","long_list","-","-","-"
"-","Plectranthias cirrhitoides","-","Serranidae","long_list","-","Plectranthias cirrhitoides","-"
"-","Plectranthias cruentus","-","Serranidae","long_list","-","Plectranthias cruentus","-"
"-","Plectranthias elaine","-","Serranidae","long_list","-","Plectranthias elaine","-"
"-","Plectranthias elongatus","-","Serranidae","long_list","-","Plectranthias elongatus","-"
"-","Plectranthias exsul","-","Serranidae","long_list","-","Plectranthias exsul","-"
"-","Plectranthias ferrugineus","-","Serranidae","long_list","-","Plectranthias ferrugineus","-"
"-","Plectranthias fijiensis","-","Serranidae","long_list","-","Plectranthias fijiensis","-"
"1343684","Plectranthias flammeus","-","Serranidae","long_list","-","-","-"
"-","Plectranthias foresti","-","Serranidae","long_list","-","Plectranthias foresti","-"
"1316455","Plectranthias fourmanoiri","-","Serranidae","long_list","-","-","-"
"-","Plectranthias gardineri","-","Serranidae","long_list","-","Plectranthias gardineri","-"
"-","Plectranthias garrupellus","-","Serranidae","long_list","-","Plectranthias garrupellus","-"
"-","Plectranthias grahami","-","Serranidae","long_list","-","Plectranthias grahami","-"
"-","Plectranthias helenae","-","Serranidae","long_list","-","Plectranthias helenae","-"
"2697320","Plectranthias hinano","-","Serranidae","long_list","-","-","-"
"3040429","Plectranthias inermis","-","Serranidae","long_list","-","-","-"
"-","Plectranthias intermedius","-","Serranidae","long_list","-","Plectranthias intermedius","-"
"223808","Plectranthias japonicus","-","Serranidae","long_list","-","-","-"
"-","Plectranthias jothyi","-","Serranidae","long_list","-","Plectranthias jothyi","-"
"1609305","Plectranthias kamii","-","Serranidae","long_list","-","-","-"
"274792","Plectranthias kelloggi","-","Serranidae","long_list","-","-","-"
"-","Plectranthias klausewitzi","-","Serranidae","long_list","-","Plectranthias klausewitzi","-"
"-","Plectranthias knappi","-","Serranidae","long_list","-","Plectranthias knappi","-"
"2852087","Plectranthias kojii","-","Serranidae","long_list","-","-","-"
"-","Plectranthias lasti","-","Serranidae","long_list","-","Plectranthias lasti","-"
"1003782","Plectranthias longimanus","-","Serranidae","long_list","-","-","-"
"2696628","Plectranthias maculicauda","-","Serranidae","long_list","-","-","-"
"2498821","Plectranthias maekawa","-","Serranidae","long_list","-","-","-"
"-","Plectranthias maugei","-","Serranidae","long_list","-","Plectranthias maugei","-"
"-","Plectranthias mcgroutheri","-","Serranidae","long_list","-","Plectranthias mcgroutheri","-"
"-","Plectranthias megalepis","-","Serranidae","long_list","-","Plectranthias megalepis","-"
"-","Plectranthias megalophthalmus","-","Serranidae","long_list","-","Plectranthias megalophthalmus","-"
"-","Plectranthias moretonensis","-","Serranidae","long_list","-","Plectranthias moretonensis","-"
"-","Plectranthias morgansi","-","Serranidae","long_list","-","Plectranthias morgansi","-"
"1343685","Plectranthias nanus","-","Serranidae","long_list","-","-","-"
"-","Plectranthias nazcae","-","Serranidae","long_list","-","Plectranthias nazcae","-"
"-","Plectranthias normanby","-","Serranidae","long_list","-","Plectranthias normanby","-"
"-","Plectranthias pallidus","-","Serranidae","long_list","-","Plectranthias pallidus","-"
"-","Plectranthias parini","-","Serranidae","long_list","-","Plectranthias parini","-"
"-","Plectranthias pelicieri","-","Serranidae","long_list","-","Plectranthias pelicieri","-"
"2697321","Plectranthias polygonius","-","Serranidae","long_list","-","-","-"
"-","Plectranthias purpuralepis","-","Serranidae","long_list","-","Plectranthias purpuralepis","-"
"1585615","Plectranthias randalli","-","Serranidae","long_list","-","-","-"
"2578326","Plectranthias retrofasciatus","-","Serranidae","long_list","-","-","-"
"-","Plectranthias robertsi","-","Serranidae","long_list","-","Plectranthias robertsi","-"
"-","Plectranthias rubrifasciatus","-","Serranidae","long_list","-","Plectranthias rubrifasciatus","-"
"2852086","Plectranthias ryukyuensis","-","Serranidae","long_list","-","-","-"
"1828438","Plectranthias sagamiensis","-","Serranidae","long_list","-","-","-"
"2057047","Plectranthias sheni","-","Serranidae","long_list","-","-","-"
"-","Plectranthias takasei","-","Serranidae","long_list","-","Plectranthias takasei","-"
"-","Plectranthias taylori","-","Serranidae","long_list","-","Plectranthias taylori","-"
"-","Plectranthias vexillarius","-","Serranidae","long_list","-","Plectranthias vexillarius","-"
"2057048","Plectranthias wheeleri","-","Serranidae","long_list","-","-","-"
"-","Plectranthias whiteheadi","-","Serranidae","long_list","-","Plectranthias whiteheadi","-"
"1343686","Plectranthias winniensis","-","Serranidae","long_list","-","-","-"
"-","Plectranthias xanthomaculatus","-","Serranidae","long_list","-","Plectranthias xanthomaculatus","-"
"1522398","Plectranthias yamakawai","-","Serranidae","long_list","-","-","-"
"327818","Plectropomus areolatus","-","Serranidae","long_list","-","-","-"
"134630","Plectropomus laevis","-","Serranidae","long_list","-","-","-"
"160734","Plectropomus leopardus","-","Serranidae","long_list","-","-","-"
"160735","Plectropomus maculatus","-","Serranidae","long_list","-","-","-"
"1550403","Plectropomus marisrubri","-","Serranidae","long_list","-","-","-"
"327819","Plectropomus oligacanthus","-","Serranidae","long_list","-","-","-"
"327690","Plectropomus pessuliferus","-","Serranidae","long_list","-","-","-"
"1550405","Plectropomus punctatus","-","Serranidae","long_list","-","-","-"
"1510179","Pogonoperca ocellata","-","Serranidae","long_list","-","-","-"
"160738","Pogonoperca punctata","-","Serranidae","long_list","-","-","-"
"2048938","Pronotogrammus eos","-","Serranidae","long_list","-","-","-"
"1311488","Pronotogrammus martinicensis","-","Serranidae","long_list","-","-","-"
"160740","Pronotogrammus multifasciatus","-","Serranidae","long_list","-","-","-"
"-","Pseudanthias albofasciatus","-","Serranidae","long_list","-","Pseudanthias albofasciatus","-"
"2835292","Pseudanthias aurulentus","-","Serranidae","long_list","-","-","-"
"-","Pseudanthias bartlettorum","-","Serranidae","long_list","-","Pseudanthias bartlettorum","-"
"2768254","Pseudanthias bicolor","-","Serranidae","long_list","-","-","-"
"-","Pseudanthias bimaculatus","-","Serranidae","long_list","-","Pseudanthias bimaculatus","-"
"-","Pseudanthias bimarginatus","-","Serranidae","long_list","-","Pseudanthias bimarginatus","-"
"-","Pseudanthias calloura","-","Serranidae","long_list","-","Pseudanthias calloura","-"
"-","Pseudanthias caudalis","-","Serranidae","long_list","-","Pseudanthias caudalis","-"
"-","Pseudanthias charleneae","-","Serranidae","long_list","-","Pseudanthias charleneae","-"
"-","Pseudanthias cichlops","-","Serranidae","long_list","-","Pseudanthias cichlops","-"
"1003793","Pseudanthias connelli","-","Serranidae","long_list","-","-","-"
"-","Pseudanthias conspicuus","-","Serranidae","long_list","-","Pseudanthias conspicuus","-"
"990631","Pseudanthias cooperi","-","Serranidae","long_list","-","-","-"
"1630944","Pseudanthias dispar","-","Serranidae","long_list","-","-","-"
"1585511","Pseudanthias elongatus","-","Serranidae","long_list","-","-","-"
"-","Pseudanthias emma","-","Serranidae","long_list","-","Pseudanthias emma","-"
"-","Pseudanthias engelhardi","-","Serranidae","long_list","-","Pseudanthias engelhardi","-"
"1146980","Pseudanthias evansi","-","Serranidae","long_list","-","-","-"
"1003794","Pseudanthias fasciatus","-","Serranidae","long_list","-","-","-"
"-","Pseudanthias flammeus","-","Serranidae","long_list","-","Pseudanthias flammeus","-"
"-","Pseudanthias flavicauda","-","Serranidae","long_list","-","Pseudanthias flavicauda","-"
"-","Pseudanthias flavoguttatus","-","Serranidae","long_list","-","Pseudanthias flavoguttatus","-"
"-","Pseudanthias fucinus","-","Serranidae","long_list","-","Pseudanthias fucinus","-"
"-","Pseudanthias georgei","-","Serranidae","long_list","-","Pseudanthias georgei","-"
"-","Pseudanthias gibbosus","-","Serranidae","long_list","-","Pseudanthias gibbosus","-"
"2832134","Pseudanthias hangapiko","-","Serranidae","long_list","-","-","-"
"-","Pseudanthias hawaiiensis","-","Serranidae","long_list","-","Pseudanthias hawaiiensis","-"
"2067703","Pseudanthias heemstrai","-","Serranidae","long_list","-","-","-"
"1343687","Pseudanthias hiva","-","Serranidae","long_list","-","-","-"
"586854","Pseudanthias huchtii","-","Serranidae","long_list","-","-","-"
"-","Pseudanthias hutomoi","-","Serranidae","long_list","-","Pseudanthias hutomoi","-"
"1293902","Pseudanthias hypselosoma","-","Serranidae","long_list","-","-","-"
"2507732","Pseudanthias ignitus","-","Serranidae","long_list","-","-","-"
"2768290","Pseudanthias leucozonus","-","Serranidae","long_list","-","-","-"
"428426","Pseudanthias lori","-","Serranidae","long_list","-","-","-"
"-","Pseudanthias lunulatus","-","Serranidae","long_list","-","Pseudanthias lunulatus","-"
"-","Pseudanthias luzonensis","-","Serranidae","long_list","-","Pseudanthias luzonensis","-"
"-","Pseudanthias manadensis","-","Serranidae","long_list","-","Pseudanthias manadensis","-"
"1455664","Pseudanthias marcia","-","Serranidae","long_list","-","-","-"
"1325493","Pseudanthias mica","-","Serranidae","long_list","-","-","-"
"1156135","Pseudanthias mooreanus","-","Serranidae","long_list","-","-","-"
"-","Pseudanthias nobilis","-","Serranidae","long_list","-","Pseudanthias nobilis","-"
"1156136","Pseudanthias olivaceus","-","Serranidae","long_list","-","-","-"
"1343688","Pseudanthias oumati","-","Serranidae","long_list","-","-","-"
"2835293","Pseudanthias paralourgus","-","Serranidae","long_list","-","-","-"
"2057044","Pseudanthias parvirostris","-","Serranidae","long_list","-","-","-"
"586855","Pseudanthias pascalus","-","Serranidae","long_list","-","-","-"
"-","Pseudanthias pictilis","-","Serranidae","long_list","-","Pseudanthias pictilis","-"
"1455665","Pseudanthias pillai","-","Serranidae","long_list","-","-","-"
"428427","Pseudanthias pleurotaenia","-","Serranidae","long_list","sample_acquired","-","-"
"-","Pseudanthias privitera","-","Serranidae","long_list","-","Pseudanthias privitera","-"
"1325494","Pseudanthias pulcherrimus","-","Serranidae","long_list","-","-","-"
"1325495","Pseudanthias randalli","-","Serranidae","long_list","-","-","-"
"1343689","Pseudanthias regalis","-","Serranidae","long_list","-","-","-"
"1609304","Pseudanthias rubrizonatus","-","Serranidae","long_list","-","-","-"
"1828437","Pseudanthias rubrolineatus","-","Serranidae","long_list","-","-","-"
"-","Pseudanthias sheni","-","Serranidae","long_list","-","Pseudanthias sheni","-"
"2745942","Pseudanthias smithvanizi","-","Serranidae","long_list","-","-","-"
"270578","Pseudanthias squamipinnis","-","Serranidae","long_list","-","-","-"
"2067704","Pseudanthias taeniatus","-","Serranidae","long_list","-","-","-"
"-","Pseudanthias taira","-","Serranidae","long_list","-","Pseudanthias taira","-"
"-","Pseudanthias tequila","-","Serranidae","long_list","-","Pseudanthias tequila","-"
"-","Pseudanthias thompsoni","-","Serranidae","long_list","-","Pseudanthias thompsoni","-"
"2775916","Pseudanthias timanoa","-","Serranidae","long_list","-","-","-"
"-","Pseudanthias townsendi","-","Serranidae","long_list","-","Pseudanthias townsendi","-"
"661170","Pseudanthias tuka","-","Serranidae","long_list","-","-","-"
"1923883","Pseudanthias unimarginatus","-","Serranidae","long_list","-","-","-"
"-","Pseudanthias venator","-","Serranidae","long_list","-","Pseudanthias venator","-"
"1343690","Pseudanthias ventralis","-","Serranidae","long_list","-","-","-"
"-","Pseudanthias xanthomaculatus","-","Serranidae","long_list","-","Pseudanthias xanthomaculatus","-"
"-","Pseudogramma astigma","-","Serranidae","long_list","-","Pseudogramma astigma","-"
"-","Pseudogramma australis","-","Serranidae","long_list","-","Pseudogramma australis","-"
"-","Pseudogramma axelrodi","-","Serranidae","long_list","-","Pseudogramma axelrodi","-"
"2589319","Pseudogramma brederi","-","Serranidae","long_list","-","-","-"
"-","Pseudogramma cernunnos","-","Serranidae","long_list","-","Pseudogramma cernunnos","-"
"-","Pseudogramma erythrea","-","Serranidae","long_list","-","Pseudogramma erythrea","-"
"1874690","Pseudogramma galzini","-","Serranidae","long_list","-","-","-"
"327781","Pseudogramma gregoryi","-","Serranidae","long_list","-","-","-"
"-","Pseudogramma guineensis","-","Serranidae","long_list","-","Pseudogramma guineensis","-"
"-","Pseudogramma megamyctera","-","Serranidae","long_list","-","Pseudogramma megamyctera","-"
"1874689","Pseudogramma paucilepis","-","Serranidae","long_list","-","-","-"
"-","Pseudogramma pectoralis","-","Serranidae","long_list","-","Pseudogramma pectoralis","-"
"327782","Pseudogramma polyacantha","-","Serranidae","long_list","-","-","-"
